intersect	slope	p	BH	Description	func	func_type	variable
0.246462609988247	0.0640043846880735	0.0199118898218669	0.151901237567291	ATPF1D, atpH; F-type H+-transporting ATPase subunit delta	K02113	ko	Mean_Salinity
0.206302162429088	0.462100009374587	1.95393395381679e-16	1.7635574158841e-14	ATPVI, ntpI, atpI; V/A-type H+/Na+-transporting ATPase subunit I	K02123	ko	Mean_Salinity
0.334916984163193	-0.103906451382452	0.00101280455053669	0.0120151360444664	betT, betS; choline/glycine/proline betaine transport protein	K02168	ko	Mean_Salinity
0.318478178666146	-0.126514510713078	0.000294262278576115	0.00393075551721975	caiC; carnitine-CoA ligase [EC:6.2.1.48]	K02182	ko	Mean_Salinity
0.285410759097625	0.540673487706315	2.67430661511306e-20	3.5022929181059e-18	CALM; calmodulin	K02183	ko	Mean_Salinity
0.196866508229954	0.120406158931426	9.36589781439292e-05	0.00140418666955544	ccmH; cytochrome c-type biogenesis protein CcmH	K02200	ko	Mean_Salinity
0.327936208242021	-0.10033940922367	0.037200119687546	0.247249786564539	thrB2; homoserine kinase type II [EC:2.7.1.39]	K02204	ko	Mean_Salinity
0.271524614794088	0.102379375023527	0.0255092813878328	0.184190800420903	cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	K02227	ko	Mean_Salinity
0.262048039664561	0.164054916690197	0.0357593002649082	0.241982134214105	cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	K02231	ko	Mean_Salinity
0.271855719146292	0.16821924233169	0.0016682063356523	0.0185128003352666	cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]	K02232	ko	Mean_Salinity
0.313689479631629	-0.108951673123648	0.0199229651308499	0.151901237567291	COX11, ctaG; cytochrome c oxidase assembly protein subunit 11	K02258	ko	Mean_Salinity
0.219341288818468	0.0992019585636377	0.000744072645693397	0.00908530384019415	COX15, ctaA; heme a synthase [EC:1.17.99.9]	K02259	ko	Mean_Salinity
0.186375030696655	0.697632673895559	7.06473066076988e-25	1.31070378009117e-22	cpaA, tadV; prepilin peptidase CpaA [EC:3.4.23.43]	K02278	ko	Mean_Salinity
0.210764770125643	0.300705194401112	1.40840871767566e-11	6.5881536287199e-10	cpaB, rcpC; pilus assembly protein CpaB	K02279	ko	Mean_Salinity
0.157042311086749	0.377249040292573	3.24586459861926e-14	2.08453169751712e-12	cpaC, rcpA; pilus assembly protein CpaC	K02280	ko	Mean_Salinity
0.11222674668727	0.193880497098041	1.11527598838986e-06	2.46653255842909e-05	cpaF, tadA; pilus assembly protein CpaF [EC:7.4.2.8]	K02283	ko	Mean_Salinity
0.330472651894696	-0.152189923730092	0.0129443449615681	0.107934182270054	crtR; beta-carotene hydroxylase [EC:1.14.13.-]	K02294	ko	Mean_Salinity
0.226791818342671	0.0851825300314939	0.00220186312164592	0.0235676983805658	NA	K02301	ko	Mean_Salinity
0.235192150358398	0.287575304879029	2.80134261314666e-11	1.23908392802692e-09	cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	K02302	ko	Mean_Salinity
0.393568474431811	-0.566414181463383	1.18889357814999e-19	1.36907244973514e-17	cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	K02303	ko	Mean_Salinity
0.247045186200631	0.0557704661173279	0.0163258251436549	0.129476668166666	dnaG; DNA primase [EC:2.7.7.101]	K02316	ko	Mean_Salinity
0.19865325825928	0.111243693292609	1.07803511139354e-05	0.000202252710926895	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]	K02338	ko	Mean_Salinity
0.371581415233242	-0.0774423198176009	0.00126232588598899	0.0144615344640146	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	K02342	ko	Mean_Salinity
0.162818436164522	0.0727860216591409	0.000650483524394269	0.00806044426610264	fusA, GFM, EFG; elongation factor G	K02355	ko	Mean_Salinity
0.214926783207609	0.0609503132501688	1.82727213557676e-05	0.000323722827414249	tuf, TUFM; elongation factor Tu	K02358	ko	Mean_Salinity
0.306445212001178	-0.129249322942166	0.00632790706201142	0.0586187118823499	entC; isochorismate synthase [EC:5.4.4.2]	K02361	ko	Mean_Salinity
0.27940778971433	0.0787297698957949	0.0177787387343919	0.138396498842662	fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]	K02371	ko	Mean_Salinity
0.398066013926325	-0.0944634264118535	0.000776975680468087	0.00946974556541305	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	K02372	ko	Mean_Salinity
0.241452312860981	0.112153090904654	0.0030643335666144	0.0311043828137045	fdhD; FdhD protein	K02379	ko	Mean_Salinity
0.401116411469842	-0.109725835171365	0.00291756978914661	0.0298414220853143	fliA, whiG; RNA polymerase sigma factor FliA	K02405	ko	Mean_Salinity
0.339279258694477	-0.0738939715858128	0.0355696289845628	0.241581852583481	fliK; flagellar hook-length control protein FliK	K02414	ko	Mean_Salinity
0.211678022267676	0.594240084206406	2.17105318494814e-20	2.90009284445373e-18	fliY, tcyA; L-cystine transport system substrate-binding protein	K02424	ko	Mean_Salinity
0.534532176306259	-0.433049869083887	5.50483508190142e-15	3.91136101191698e-13	gspC; general secretion pathway protein C	K02452	ko	Mean_Salinity
0.352824057281095	-0.0516671467867529	0.00819150951716017	0.0729481227534837	gspD; general secretion pathway protein D	K02453	ko	Mean_Salinity
0.351526738820776	-0.0452036090339005	0.00782266743710052	0.0703197790207192	gspE; general secretion pathway protein E [EC:7.4.2.8]	K02454	ko	Mean_Salinity
0.369087155308573	-0.321220110293888	2.01375015020794e-08	5.77246234044584e-07	gspL; general secretion pathway protein L	K02461	ko	Mean_Salinity
0.35934955694678	-0.543137607563349	9.40701221859934e-17	8.60677186411302e-15	gspM; general secretion pathway protein M	K02462	ko	Mean_Salinity
0.269542444996545	0.232564508533573	0.000332305188408319	0.00440370308210152	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	K02472	ko	Mean_Salinity
0.425199124921093	-0.143725250220323	1.42496514249926e-05	0.000259731653079816	flgR; two-component system, NtrC family, response regulator	K02481	ko	Mean_Salinity
0.338656275356885	-0.146555060982561	2.1826175082055e-05	0.000384635945575318	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	K02484	ko	Mean_Salinity
0.316223717277917	-0.813613976260154	2.76056138405346e-28	7.83742490785102e-26	NA	K02487	ko	Mean_Salinity
0.232190859001705	0.0810886566082728	0.0234683748599053	0.172247555702535	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]	K02492	ko	Mean_Salinity
0.36391708307417	-0.0443561551630417	0.00980179249380698	0.0850210026832946	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	K02493	ko	Mean_Salinity
0.178724199714719	0.11069573929563	1.76648403748862e-05	0.000314622583636973	HINT1, hinT, hit; histidine triad (HIT) family protein	K02503	ko	Mean_Salinity
0.238109774102896	0.0692461825160348	0.00108562138516295	0.0127455098491673	hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	K02510	ko	Mean_Salinity
0.203411198142989	0.124134358294447	0.000221237718280028	0.0030217724343401	lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]	K02517	ko	Mean_Salinity
0.223584032136084	0.0768192123702267	0.0146241161797214	0.11969910779946	infC, MTIF3; translation initiation factor IF-3	K02520	ko	Mean_Salinity
0.326830733990914	-0.304800862385157	1.14965248943453e-11	5.52412156613903e-10	ilvY; LysR family transcriptional regulator, positive regulator for ilvC	K02521	ko	Mean_Salinity
0.284737433136173	0.628528495338343	0.0247473796694202	0.179856092287331	kdgT; 2-keto-3-deoxygluconate permease	K02526	ko	Mean_Salinity
0.200697046788279	0.1279633948586	3.62399700729764e-05	0.000600612307983647	kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	K02527	ko	Mean_Salinity
0.362318655419565	-0.15798664546512	1.12016717481485e-12	6.13245619720362e-11	mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]	K02554	ko	Mean_Salinity
0.475252595995448	-0.123790840825494	7.1694644351063e-06	0.000140014189947588	nifA; Nif-specific regulatory protein	K02584	ko	Mean_Salinity
0.344140377468815	-0.285742865927245	0.000134299627550176	0.00193015368802966	nifH; nitrogenase iron protein NifH	K02588	ko	Mean_Salinity
0.143692307599115	0.155950825625623	1.62177571842508e-11	7.41906850915143e-10	nusG; transcription termination/antitermination protein NusG	K02601	ko	Mean_Salinity
0.329907329905323	-0.346524139783334	2.93833373406443e-12	1.50962546229357e-10	paaA; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]	K02609	ko	Mean_Salinity
0.313682798245621	-0.454416154090273	1.36409446588166e-17	1.32040390400342e-15	paaB; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB	K02610	ko	Mean_Salinity
0.31509894295313	-0.302704501400764	3.3984066933559e-11	1.49328673058711e-09	paaC; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]	K02611	ko	Mean_Salinity
0.327767664050126	-0.413454317835866	2.19916023230174e-15	1.66911263540265e-13	paaD; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD	K02612	ko	Mean_Salinity
0.340652756432662	-0.256161904740677	3.66704694919944e-10	1.3606781429835e-08	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE	K02613	ko	Mean_Salinity
0.335098849678934	-0.500623412852393	8.02438796264871e-16	6.53596185396716e-14	paaX; phenylacetic acid degradation operon negative regulatory protein	K02616	ko	Mean_Salinity
0.340966433812608	-0.410898529765768	4.12632387838278e-16	3.48857179540741e-14	paaY; phenylacetic acid degradation protein	K02617	ko	Mean_Salinity
0.360064719654306	-0.181678871816954	2.01666497408364e-06	4.28414363946388e-05	paaZ; oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase [EC:3.3.2.12 1.2.1.91]	K02618	ko	Mean_Salinity
0.329354769954028	-0.141813094196909	6.19193594001698e-06	0.000121278416842737	parE; topoisomerase IV subunit B [EC:5.6.2.2]	K02622	ko	Mean_Salinity
0.231751598447723	0.361852164294461	4.27766586662017e-09	1.36050144395982e-07	petC; cytochrome b6-f complex iron-sulfur subunit [EC:7.1.1.6]	K02636	ko	Mean_Salinity
0.2528029248133	0.131661083838053	1.34493264926346e-05	0.000246104251080292	flp, pilA; pilus assembly protein Flp/PilA	K02651	ko	Mean_Salinity
0.136239070458946	0.180047807004463	6.75988884203555e-09	2.11968533220448e-07	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	K02654	ko	Mean_Salinity
0.315872839168436	-0.144026567377442	0.0157456835925168	0.126400746050985	pilJ; twitching motility protein PilJ	K02660	ko	Mean_Salinity
0.293608307828545	0.252617778815855	4.09040019350584e-09	1.3071666455706e-07	pilU; twitching motility protein PilU	K02670	ko	Mean_Salinity
0.394664984482806	-0.0800072075594224	0.0145082676643809	0.11904265323145	pilY1; type IV pilus assembly protein PilY1	K02674	ko	Mean_Salinity
0.325105231211433	-0.412109524595851	0.0145801066674319	0.119485315867212	celB, chbC; cellobiose PTS system EIIC component	K02761	ko	Mean_Salinity
0.265270006081321	0.611372939752156	0.0117539600150707	0.0994989847156616	gatC, sgcC; galactitol PTS system EIIC component	K02775	ko	Mean_Salinity
0.391128209368433	-0.146557688375926	4.93763957544499e-06	9.84432678340212e-05	ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-]	K02806	ko	Mean_Salinity
0.363633109557605	-0.113498893370629	0.00406377530871917	0.0399734245757516	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	K02825	ko	Mean_Salinity
0.363338227136093	-0.0594484955142925	0.0268913584258036	0.192505233575501	prfA, MTRF1, MRF1; peptide chain release factor 1	K02835	ko	Mean_Salinity
0.22595771936816	0.0706848006389875	0.00291304753689175	0.0298414220853143	prfB; peptide chain release factor 2	K02836	ko	Mean_Salinity
0.256039669535405	0.107585517213993	0.0278254321108497	0.198341580649269	prfC; peptide chain release factor 3	K02837	ko	Mean_Salinity
0.189978882990975	0.109131920609682	0.00797131677418088	0.0713678615747374	frr, MRRF, RRF; ribosome recycling factor	K02838	ko	Mean_Salinity
0.199776552476546	0.175497660530878	6.19969484382206e-08	1.6563104744755e-06	wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	K02851	ko	Mean_Salinity
0.285891029249899	0.430942284337922	0.00837901182001115	0.0744194414173597	wzyE, rffT; enterobacterial common antigen polymerase [EC:2.4.1.-]	K02853	ko	Mean_Salinity
0.149910057518582	0.17399815729021	9.19228795321546e-10	3.23022503876342e-08	RP-L1, MRPL1, rplA; large subunit ribosomal protein L1	K02863	ko	Mean_Salinity
0.202230103089537	0.11065554591707	0.0018060951165917	0.019905790897221	RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10	K02864	ko	Mean_Salinity
0.123792604589651	0.208424068682663	8.01718484037709e-12	3.9372630550646e-10	RP-L11, MRPL11, rplK; large subunit ribosomal protein L11	K02867	ko	Mean_Salinity
0.370488634487356	-0.0692294907706356	0.0232680886913993	0.171153705253145	RP-L13, MRPL13, rplM; large subunit ribosomal protein L13	K02871	ko	Mean_Salinity
0.193145353704511	0.116388241872056	0.0013244200466567	0.0150183386954501	RP-L20, MRPL20, rplT; large subunit ribosomal protein L20	K02887	ko	Mean_Salinity
0.218518199731526	0.0936613116961834	0.0016356246468322	0.018268122100656	RP-L21, MRPL21, rplU; large subunit ribosomal protein L21	K02888	ko	Mean_Salinity
0.170764554549852	0.149820358944852	0.000442020589594706	0.0056993349766468	RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27	K02899	ko	Mean_Salinity
0.150659792689554	0.166648487460661	2.463911025799e-10	9.62366183702429e-09	RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12	K02935	ko	Mean_Salinity
0.221049610248571	0.0947800832250162	0.00116093084716614	0.0134382272586182	RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12	K02950	ko	Mean_Salinity
0.216861276789211	0.12487716195286	8.46993271712706e-05	0.00128569728676572	RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14	K02954	ko	Mean_Salinity
0.167651517044502	0.154624401915664	1.55584904206731e-07	3.93618020907863e-06	RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7	K02992	ko	Mean_Salinity
0.150181027056745	0.153096337072586	4.4690464443986e-06	8.96359195259408e-05	RP-S8, rpsH; small subunit ribosomal protein S8	K02994	ko	Mean_Salinity
0.212060301101413	0.0773782877116711	0.000393366117298697	0.00512142748038595	rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	K03043	ko	Mean_Salinity
0.223591969490528	0.0653109752629567	0.00125166942940579	0.0143640895515486	rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	K03046	ko	Mean_Salinity
0.173957578397626	0.175698060962589	2.82381158683144e-12	1.48151626469872e-10	secE; preprotein translocase subunit SecE	K03073	ko	Mean_Salinity
0.373414830716944	-0.0628403240057413	0.00388676911926351	0.0383575718574475	SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]	K03106	ko	Mean_Salinity
0.199597657654984	0.0600092858164638	5.22844616522028e-05	0.000827506917950385	ftsY; fused signal recognition particle receptor	K03110	ko	Mean_Salinity
0.333002306623062	-0.228739328114629	0.000428109860007991	0.00553064942938757	damX; DamX protein	K03112	ko	Mean_Salinity
0.372713915377059	-0.340012216924844	1.11549781176282e-11	5.39884774258252e-10	EIF1, SUI1; translation initiation factor 1	K03113	ko	Mean_Salinity
0.469388513756819	-0.126290632320914	3.57414982548836e-05	0.000595305403601915	tatA; sec-independent protein translocase protein TatA	K03116	ko	Mean_Salinity
0.263320731649274	0.0794590835227397	0.0355953629567805	0.241581852583481	tatB; sec-independent protein translocase protein TatB	K03117	ko	Mean_Salinity
0.277503221797779	0.0872360074682891	0.0303405917551237	0.213310328771022	TAF5; transcription initiation factor TFIID subunit 5	K03130	ko	Mean_Salinity
0.297733711327509	0.486365689541317	0.0223523318571048	0.166248579591986	TFIIF1, GTF2F1, TFG1; transcription initiation factor TFIIF subunit alpha	K03138	ko	Mean_Salinity
0.329335240633485	-0.429776244987551	0.035327902550293	0.241200336208501	TOP1; DNA topoisomerase I [EC:5.6.2.1]	K03163	ko	Mean_Salinity
0.333890445048235	-0.10500297325095	0.000296671530987676	0.00395502825442452	topB; DNA topoisomerase III [EC:5.6.2.1]	K03169	ko	Mean_Salinity
0.407752542659373	-0.163564101648355	7.0901023922772e-07	1.63292392682825e-05	ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	K03179	ko	Mean_Salinity
0.308050004688898	-0.119699180669081	0.0151019719407048	0.12238519652299	ubiF; 3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]	K03184	ko	Mean_Salinity
0.281852108964489	0.229484423251219	1.10893447857636e-09	3.8099723441085e-08	ureF; urease accessory protein	K03188	ko	Mean_Salinity
0.302232960581824	0.420317747331	0.0050699705177327	0.0480999049544555	virB1; type IV secretion system protein VirB1	K03194	ko	Mean_Salinity
0.33290477942174	-0.309759715834719	1.19618210226496e-11	5.66617039789195e-10	virB10, lvhB10; type IV secretion system protein VirB10	K03195	ko	Mean_Salinity
0.313866959051093	-0.378321595473003	2.14677316844829e-15	1.64808022897312e-13	virB11, lvhB11; type IV secretion system protein VirB11 [EC:7.4.2.8]	K03196	ko	Mean_Salinity
0.305042184685147	-0.377590991294901	2.80879836647994e-15	2.10786115614826e-13	virB2, lvhB2; type IV secretion system protein VirB2	K03197	ko	Mean_Salinity
0.308987178999394	-0.376601854224721	5.45198485985529e-15	3.91136101191698e-13	virB3, lvhB3; type IV secretion system protein VirB3	K03198	ko	Mean_Salinity
0.308830208105971	-0.25929924697079	1.70976504671873e-11	7.76838146056764e-10	virB4, lvhB4; type IV secretion system protein VirB4 [EC:7.4.2.8]	K03199	ko	Mean_Salinity
0.304154643802573	-0.386958573244659	8.40798725324819e-29	2.55258849383839e-26	virB5, lvhB5; type IV secretion system protein VirB5	K03200	ko	Mean_Salinity
0.308057728898294	-0.21757294509483	1.50054133903277e-08	4.43456442628313e-07	virB9, lvhB9; type IV secretion system protein VirB9	K03204	ko	Mean_Salinity
0.314746029866592	-0.127312594337426	6.46043448765798e-07	1.49823756746763e-05	virD4, lvhD4; type IV secretion system protein VirD4 [EC:7.4.2.8]	K03205	ko	Mean_Salinity
0.327327342415343	-0.533807570688259	8.35097268074197e-05	0.00127342800307479	azr; azobenzene reductase [EC:1.7.1.6]	K03206	ko	Mean_Salinity
0.22659986274717	0.0957455150950537	0.00524583439851351	0.0495571823870888	yajC; preprotein translocase subunit YajC	K03210	ko	Mean_Salinity
0.309943242136055	-0.740216818520964	3.63514843951909e-07	8.70220660485592e-06	yfiF, trmG; RNA methyltransferase, TrmH family [EC:2.1.1.-]	K03214	ko	Mean_Salinity
0.382518845486633	-0.0762169603248418	0.0120769334772304	0.101589217499272	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	K03215	ko	Mean_Salinity
0.302351763049004	0.633473060233788	0.000502713201967075	0.00640767457240095	EEF1G; elongation factor 1-gamma	K03233	ko	Mean_Salinity
0.235121818420855	0.201004698860958	5.1324751442613e-08	1.38784621411017e-06	lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	K03269	ko	Mean_Salinity
0.381252535428114	-0.350266825920968	2.20338531748387e-13	1.29091320486621e-11	mscL; large conductance mechanosensitive channel	K03282	ko	Mean_Salinity
0.258938382595079	0.152028083716724	8.41821846300294e-10	2.97488259864532e-08	TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family	K03292	ko	Mean_Salinity
0.342589333212818	-0.54546602392992	9.37548503126036e-05	0.00140418666955544	TC.AAT; amino acid transporter, AAT family	K03293	ko	Mean_Salinity
0.406615686329422	-0.0808949063491451	9.9078088735182e-06	0.0001874624800743	TC.APA; basic amino acid/polyamine antiporter, APA family	K03294	ko	Mean_Salinity
0.368971128161678	-0.0255773551179109	0.0118240888636844	0.0998395569159902	TC.HAE1; hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family	K03296	ko	Mean_Salinity
0.387587261784176	-0.166342959083347	0.000363770219688065	0.00479215246015106	TC.PIT; inorganic phosphate transporter, PiT family	K03306	ko	Mean_Salinity
0.180804275550341	0.198132484880839	9.39663820143145e-11	3.82683820410736e-09	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family	K03316	ko	Mean_Salinity
0.21909186623141	0.0455130523437806	0.00207849277458176	0.0224853426709619	amt, AMT, MEP; ammonium transporter, Amt family	K03320	ko	Mean_Salinity
0.350194442796881	-0.0491284346748343	0.0194235410282715	0.148943548252383	TC.SULP; sulfate permease, SulP family	K03321	ko	Mean_Salinity
0.35670590619657	-0.145787655994593	6.02812830588038e-06	0.00011841726163228	yjbB; phosphate:Na+ symporter	K03324	ko	Mean_Salinity
0.26402218807551	0.120910769547534	8.45910672754559e-06	0.000161423925237934	ACR3, arsB; arsenite transporter	K03325	ko	Mean_Salinity
0.325948652677828	-0.0618749704140506	0.00749042263745368	0.0678813199396921	TC.PST; polysaccharide transporter, PST family	K03328	ko	Mean_Salinity
0.288357890463268	0.108880532256799	0.0360386210718841	0.243133282968802	pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]	K03342	ko	Mean_Salinity
0.150752890635458	0.145450253677979	3.60832334681046e-12	1.82575694192023e-10	APC3, CDC27; anaphase-promoting complex subunit 3	K03350	ko	Mean_Salinity
0.317512007531837	-0.0963027397671411	0.00665646864951055	0.0613221436001117	atzB; hydroxydechloroatrazine ethylaminohydrolase [EC:3.5.4.43]	K03382	ko	Mean_Salinity
0.375401734362163	-0.274045084785745	1.19733006035135e-06	2.63058140562062e-05	hdrB2; heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	K03389	ko	Mean_Salinity
0.426664852533428	-0.338487631965029	0.000358672616591603	0.00473433677117651	hdrC2; heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	K03390	ko	Mean_Salinity
0.415554880304928	-0.0157080017391698	0.0163353609697356	0.129476668166666	mcp; methyl-accepting chemotaxis protein	K03406	ko	Mean_Salinity
0.202680383335047	0.271097182199623	2.53024826143215e-13	1.4568558739746e-11	E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]	K03426	ko	Mean_Salinity
0.375166608987747	-0.106271761856652	1.14695871132741e-13	6.96412475723253e-12	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]	K03427	ko	Mean_Salinity
0.292163178344662	0.37102434422314	0.000221898758266859	0.00302461593155991	psmA, prcA; proteasome alpha subunit [EC:3.4.25.1]	K03432	ko	Mean_Salinity
0.273543386024999	0.717954679956798	5.02844012575314e-08	1.36997214168211e-06	psmB, prcB; proteasome beta subunit [EC:3.4.25.1]	K03433	ko	Mean_Salinity
0.242062789308749	0.104260697809568	4.96762950523767e-05	0.000797567246766403	spoU; RNA methyltransferase, TrmH family	K03437	ko	Mean_Salinity
0.382809966531595	-0.143915572581781	7.29837956050865e-10	2.60673139490039e-08	TC.BASS; bile acid:Na+ symporter, BASS family	K03453	ko	Mean_Salinity
0.263520028108772	0.042801372062123	0.0270489317274734	0.193425926132543	TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family	K03455	ko	Mean_Salinity
0.145673123722343	0.420203903570596	2.08501420519339e-10	8.28917254552776e-09	thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]	K03465	ko	Mean_Salinity
0.123873899896556	0.201687695211061	1.28051641042694e-09	4.34140563717845e-08	rnhB; ribonuclease HII [EC:3.1.26.4]	K03470	ko	Mean_Salinity
0.182389317776149	0.158776077854456	9.37279061289591e-08	2.47434262859809e-06	pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]	K03474	ko	Mean_Salinity
0.371155407354326	-0.0349257660770481	0.00460269506253145	0.0442917757304796	parA, soj; chromosome partitioning protein	K03496	ko	Mean_Salinity
0.322642398074317	-0.552418982176367	2.42079198542008e-06	5.05264677206897e-05	PAPD5_7, TRF4; non-canonical poly(A) RNA polymerase PAPD5/7 [EC:2.7.7.19]	K03514	ko	Mean_Salinity
0.232928596771651	0.07921571985614	0.000538279889967068	0.00677056758020725	coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	K03518	ko	Mean_Salinity
0.238964551526372	0.0628878763322275	0.0208783787967504	0.157714188137443	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	K03524	ko	Mean_Salinity
0.21634259487148	0.0455684721938722	0.00904333324802437	0.079161759847385	hupB; DNA-binding protein HU-beta	K03530	ko	Mean_Salinity
0.20077108318838	0.0922274537749719	0.00341328136631547	0.0342301895579896	ftsZ; cell division protein FtsZ	K03531	ko	Mean_Salinity
0.354284972470058	-0.0553514851989783	0.00968165404006311	0.0840881239708473	emrA; membrane fusion protein, multidrug efflux system	K03543	ko	Mean_Salinity
0.184165489620026	0.0856611738178034	0.000682467142428399	0.00842550470291919	clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX	K03544	ko	Mean_Salinity
0.236813814364519	0.0641990645833877	0.00257648782755816	0.0268880659379078	tig; trigger factor	K03545	ko	Mean_Salinity
0.243160195209377	0.12071733565354	1.32139175052433e-09	4.4573613645212e-08	malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein	K03556	ko	Mean_Salinity
0.222731046543345	0.214451035913736	1.0162184227625e-09	3.53506398209934e-08	cvpA; membrane protein required for colicin V production	K03558	ko	Mean_Salinity
0.225854150689222	0.0323971263985017	0.00906207234637828	0.0792219649233777	exbD; biopolymer transport protein ExbD	K03559	ko	Mean_Salinity
0.235875827527294	0.136809855025666	2.43985804440485e-07	5.99110730830146e-06	csrA; carbon storage regulator	K03563	ko	Mean_Salinity
0.126034027279509	0.0834812704941446	2.02051990781722e-06	4.28414363946388e-05	BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	K03564	ko	Mean_Salinity
0.230736582737685	0.0882716978892847	0.0163420918198083	0.129476668166666	mreC; rod shape-determining protein MreC	K03570	ko	Mean_Salinity
0.246433173235572	0.131631436671499	0.00118406816805821	0.01368233787969	mreD; rod shape-determining protein MreD	K03571	ko	Mean_Salinity
0.22666856854061	0.0790871720464501	0.015341520709568	0.123900866770501	mutL; DNA mismatch repair protein MutL	K03572	ko	Mean_Salinity
0.411637268267313	-0.120394180416373	3.78265461016756e-05	0.000625355201517553	recO; DNA repair protein RecO (recombination protein O)	K03584	ko	Mean_Salinity
0.324901636915923	-0.133709651613625	0.00748468823985902	0.0678813199396921	ftsL; cell division protein FtsL	K03586	ko	Mean_Salinity
0.291861565095597	0.288760012581601	3.56766459488383e-11	1.54730076813176e-09	ftsN; cell division protein FtsN	K03591	ko	Mean_Salinity
0.196279510287609	0.11123321257375	0.0044252491925995	0.0430848970224083	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	K03601	ko	Mean_Salinity
